Florida Fish And Wildlife Conservation Commission,,,,,,
Commercial Landings Summary,,,,,,
Years: 1985 - 2026,,,,,,
Species: ALL FOOD AND BAIT,,,,,,
Subject to Revision,,,,,,
Years before 2025 are final,,,,,,
"Report created: July 13, 2026",,,,,,
,,,,,,
,,,,,,
Year,County Landed,Species,Pounds,Trips,Average Price,Estimated Value
2022,HERNANDO,"CRAB, STONE, JUMBO CLAWS",29582,379,34.93,1033320
2022,HERNANDO,"CRAB, STONE, LARGE CLAWS",75139,379,23.43,1760725
2022,HERNANDO,"CRAB, STONE, MEDIUM CLAWS",62670,380,15.41,965479
2022,HERNANDO,"CRAB, STONE, UNGRD CLAWS",19287,354,4.27,82392
2022,HERNANDO,"SHRIMP, BROWN",120071,331,3.74,448576
2022,HERNANDO,"SHRIMP, OTHER",248787,907,5.61,1396765
2022,HERNANDO,"SHRIMP, BAIT",675653,3320,5.7,3852517
2022,HILLSBOROUGH,BAIT FISH,3950,43,2.27,8950
2022,HILLSBOROUGH,BLUE RUNNER,414,5,2.5,1035
2022,HILLSBOROUGH,BLUEFISH,833,18,0.82,679
2022,HILLSBOROUGH,CATFISH,21,2,4,82
2022,HILLSBOROUGH,COBIA,100,3,4.49,451
2022,HILLSBOROUGH,"DRUM, BLACK",639,14,1.03,658
2022,HILLSBOROUGH,FLOUNDERS,56,2,4.94,274
2022,HILLSBOROUGH,GRUNTS,91,1,3,273
2022,HILLSBOROUGH,"HERRING, THREAD",100,1,1.5,150
2022,HILLSBOROUGH,"JACK, CREVALLE",4917,58,1.04,5137
2022,HILLSBOROUGH,"JACK, OTHER",2908,18,0.9,2628
2022,HILLSBOROUGH,KINGFISH (WHITING),294,1,3,882
2022,HILLSBOROUGH,LADYFISH,138076,143,1.1,152037
2022,HILLSBOROUGH,"MACKEREL, SPANISH",5242,31,1.22,6395
2022,HILLSBOROUGH,MISC. FOOD FISH,177,4,1.01,179
2022,HILLSBOROUGH,MOJARRA,18569,236,1.31,24304
2022,HILLSBOROUGH,"MULLET, BLACK",460107,970,1.23,563641
2022,HILLSBOROUGH,"MULLET, SILVER",6914,18,1.52,10485
2022,HILLSBOROUGH,PERMIT,241,4,1.22,294
2022,HILLSBOROUGH,PINFISH,1538,7,0.56,866
2022,HILLSBOROUGH,POMPANO,2612,24,4.11,10742
2022,HILLSBOROUGH,"SARDINES, SCALED",5048,66,3.42,17255
2022,HILLSBOROUGH,"SEATROUT, SPOTTED",414,15,4.5,1863
2022,HILLSBOROUGH,SHEEPSHEAD,6589,164,1.6,10542
2022,HILLSBOROUGH,TILAPIA (NILE PERCH),6349,43,0.83,5265
2022,HILLSBOROUGH,"TUNNY, LITTLE (BONITO)",849,2,0.94,794
2022,HILLSBOROUGH,"CRAB, BLUE (HARD)",121803,1059,2.24,272284
2022,HILLSBOROUGH,"CRAB, STONE, SMALL CLAWS",8,1,15,120
2022,HILLSBOROUGH,"CRAB, STONE, UNGRD CLAWS",468,11,12.49,5846
2022,HILLSBOROUGH,MISC. INVERTEBRATES,100,1,1.25,125
2022,HILLSBOROUGH,"SHRIMP, PINK",2638346,120,2.75,7249015
2022,HILLSBOROUGH,"SHRIMP, ROCK",1266,14,2.04,2589
2022,HILLSBOROUGH,"SHRIMP, WHITE",1105,1,2.41,2664
2022,INDIAN RIVER,AMBERJACKS,4591,36,2.19,10048
2022,INDIAN RIVER,BLUE RUNNER,1120,216,1.5,1686
2022,INDIAN RIVER,BLUEFISH,7842,349,1.18,9271
2022,INDIAN RIVER,"BUMPER, ATLANTIC",149,6,0.7,104
2022,INDIAN RIVER,CATFISH,746,6,0.8,597
2022,INDIAN RIVER,COBIA,3231,129,4.78,15453
2022,INDIAN RIVER,CROAKER,2375,67,2.93,6958
2022,INDIAN RIVER,DOLPHIN,1339,70,4.09,5481
2022,INDIAN RIVER,"DRUM, BLACK",584,38,1.71,998
2022,INDIAN RIVER,FLOUNDERS,1051,33,5.21,5471
2022,INDIAN RIVER,"GROUPER, BLACK",17,1,6.36,105
2022,INDIAN RIVER,"GROUPER, GAG",3036,25,6.39,19405
2022,INDIAN RIVER,"GROUPER, RED",84,4,6.21,520
2022,INDIAN RIVER,"GROUPER, SCAMP",61,3,6.36,390
2022,INDIAN RIVER,"GROUPER, SNOWY",51,5,6.02,305
2022,INDIAN RIVER,"GROUPER, YELLOWEDGE",116,3,6.38,738
2022,INDIAN RIVER,GRUNTS,3794,43,1.58,5984
2022,INDIAN RIVER,"HERRING, THREAD",1114,3,3.75,4178
2022,INDIAN RIVER,HOGFISH,44,2,6.76,300
2022,INDIAN RIVER,"JACK, CREVALLE",22858,681,1.18,26906
2022,INDIAN RIVER,"JACK, OTHER",549,118,1.18,646
2022,INDIAN RIVER,KINGFISH (WHITING),460,57,1.87,862
2022,INDIAN RIVER,LADYFISH,11059,495,1.01,11215
2022,INDIAN RIVER,"MACKEREL, KING",220836,947,4.37,965856
2022,INDIAN RIVER,"MACKEREL, SPANISH",34372,398,2.04,70219
2022,INDIAN RIVER,MENHADEN,14269,33,0.3,4281
2022,INDIAN RIVER,MISC. FOOD FISH,3060,111,4.86,14864
2022,INDIAN RIVER,MOJARRA,10290,181,2.53,26075
2022,INDIAN RIVER,"MULLET, BLACK",29039,144,0.9,26009
2022,INDIAN RIVER,"MULLET, SILVER",2357,42,0.29,675
2022,INDIAN RIVER,PINFISH,1302,90,10.36,13492
2022,INDIAN RIVER,POMPANO,5129,302,6.69,34325
2022,INDIAN RIVER,PORGIES,12,4,1.16,14
2022,INDIAN RIVER,"SEA BASS, MIXED",50,9,3.63,180
2022,INDIAN RIVER,"SEATROUT, SILVER",5,1,1.5,8
2022,INDIAN RIVER,"SEATROUT, SPOTTED",379,22,4,1516
2022,INDIAN RIVER,"SEATROUT, WEAKFISH",18,2,1.85,33
2022,INDIAN RIVER,SHARK,678,10,1.01,687
2022,INDIAN RIVER,SHEEPSHEAD,8774,136,2.3,20193
2022,INDIAN RIVER,"SNAPPER, GREY (MANGROVE)",2796,49,4.88,13642
2022,INDIAN RIVER,"SNAPPER, LANE",31,6,4.46,139
2022,INDIAN RIVER,"SNAPPER, MUTTON",58,4,6.52,377
2022,INDIAN RIVER,"SNAPPER, RED",8002,118,6.28,50280
2022,INDIAN RIVER,"SNAPPER, VERMILION",14,2,5.13,74
2022,INDIAN RIVER,SPOT,207,28,1.53,317
2022,INDIAN RIVER,SWORDFISH,366,3,5.95,2177
2022,INDIAN RIVER,TILAPIA (NILE PERCH),355,5,0.75,266
2022,INDIAN RIVER,TILEFISH (GOLDEN),2007,8,5.39,10823
2022,INDIAN RIVER,TRIGGERFISH,2084,36,4.27,8909
2022,INDIAN RIVER,"TUNA, BLACKFIN",589,5,0.94,552
2022,INDIAN RIVER,"TUNA, SKIPJACK",15,1,0.8,12
2022,INDIAN RIVER,"TUNNY, LITTLE (BONITO)",3624,196,0.67,2437
2022,INDIAN RIVER,WAHOO,77,3,4.86,374
2022,INDIAN RIVER,"CRAB, BLUE (HARD)",24946,176,3.45,85985
2022,INDIAN RIVER,"CRAB, STONE, UNGRD CLAWS",160,25,14,2236
2022,INDIAN RIVER,"LOBSTER, SPINY",2068,27,8.39,17359
2022,Inland/Out-of-State,CATFISH,313,42,0.35,110
2022,Inland/Out-of-State,DOLPHIN,78,1,3.33,260
2022,Inland/Out-of-State,FLOUNDERS,20,1,3,60
2022,Inland/Out-of-State,"MACKEREL, KING",534,1,2.16,1154
2022,Inland/Out-of-State,MENHADEN,400,1,0.4,160
2022,Inland/Out-of-State,MISC. FOOD FISH,1066,3,1.05,1115
2022,Inland/Out-of-State,MOJARRA,6,1,1.5,9
2022,Inland/Out-of-State,"MULLET, BLACK",2245,25,0.5,1119
2022,Inland/Out-of-State,"MULLET, SILVER",7605,19,0.44,3316
2022,Inland/Out-of-State,SHARK,1066,3,1.44,1534
2022,Inland/Out-of-State,SHEEPSHEAD,504,1,1,504
2022,Inland/Out-of-State,SWORDFISH,12783,10,3.71,47388
2022,Inland/Out-of-State,TILAPIA (NILE PERCH),233740,230,0.66,154580
2022,Inland/Out-of-State,"TUNA, ALBACORE",239,2,2.2,526
2022,Inland/Out-of-State,"TUNA, BIGEYE",27869,6,4.75,132357
2022,Inland/Out-of-State,"TUNA, BLUEFIN",81889,4,4.8,393066
2022,Inland/Out-of-State,"TUNA, YELLOWFIN",2301,7,3.5,8064
2022,Inland/Out-of-State,WAHOO,95,2,4.5,426
2022,Inland/Out-of-State,OYSTERS,263,2,9.14,2400
2022,Inland/Out-of-State,"SHRIMP, WHITE",770,1,3.25,2500
2022,LEE,AMBERJACKS,15700,113,2.24,35169
2022,LEE,BAIT FISH,264,11,5.64,1490
2022,LEE,BLUE RUNNER,350,9,0.94,330
2022,LEE,BLUEFISH,262,48,0.56,146
2022,LEE,CATFISH,2580,20,2,5160
2022,LEE,COBIA,955,17,5.39,5150
2022,LEE,DOLPHIN,306,9,3.83,1171
2022,LEE,"DRUM, BLACK",44,8,1.45,63
2022,LEE,FLOUNDERS,50,27,2.32,116
2022,LEE,"GROUPER, BLACK",3763,46,5.77,21727
2022,LEE,"GROUPER, GAG",8122,110,5.84,47403
2022,LEE,"GROUPER, OTHER",1292,18,5.05,6525
2022,LEE,"GROUPER, RED",87622,185,5.15,451511
2022,LEE,"GROUPER, SCAMP",4275,78,5.85,25011
2022,LEE,"GROUPER, SNOWY",4501,16,6.09,27419
2022,LEE,"GROUPER, WARSAW",525,3,5.57,2925
2022,LEE,"GROUPER, YELLOWEDGE",4724,23,5.07,23969
2022,LEE,GRUNTS,71,10,2.99,212
2022,LEE,"HERRING, THREAD",1380,2,0.5,690
2022,LEE,HOGFISH,357,31,6.21,2221
2022,LEE,"JACK, CREVALLE",14161,254,0.79,11165
2022,LEE,"JACK, MIXED",28233,295,0.72,20444
2022,LEE,"JACK, OTHER",798,34,3.35,2676
2022,LEE,KINGFISH (WHITING),2,2,0.43,1
2022,LEE,LADYFISH,14650,93,0.85,12424
2022,LEE,"MACKEREL, KING",156382,13,1.21,189352
2022,LEE,"MACKEREL, SPANISH",322,33,1.32,424
2022,LEE,MISC. FOOD FISH,3673,159,4.13,15157
2022,LEE,MOJARRA,29651,729,1.3,38550
2022,LEE,"MULLET, BLACK",291346,1539,0.93,272116
2022,LEE,"MULLET, SILVER",5499,96,0.68,3741
2022,LEE,PERMIT,3033,48,2.59,7866
2022,LEE,PINFISH,1666,66,10.99,18302
2022,LEE,POMPANO,1963,63,5.54,10882
2022,LEE,PORGIES,5790,115,2.77,16013
2022,LEE,RAYS & SKATES,68,2,1,68
2022,LEE,"SARDINES, SCALED",1287,12,0.87,1126
2022,LEE,"SCAD, ROUND (CIGARFISH)",10,1,0.5,5
2022,LEE,"SEA BASS, MIXED",19,3,3.39,63
2022,LEE,"SEATROUT, SILVER",6,3,1,6
2022,LEE,"SEATROUT, SPOTTED",23,14,2.1,47
2022,LEE,SHEEPSHEAD,7610,603,1.76,13412
2022,LEE,"SNAPPER, GREY (MANGROVE)",6754,144,4.43,29928
2022,LEE,"SNAPPER, LANE",1935,94,3.98,7705
2022,LEE,"SNAPPER, MUTTON",3481,56,4.41,15334
2022,LEE,"SNAPPER, OTHER",1355,26,4.93,6679
2022,LEE,"SNAPPER, RED",78893,133,5.44,429368
2022,LEE,"SNAPPER, SILK",2025,20,4.6,9310
2022,LEE,"SNAPPER, VERMILION",24237,108,4.12,99792
2022,LEE,"SNAPPER, YELLOWTAIL",47095,89,4.45,209611
2022,LEE,SWORDFISH,3605,4,5.26,18968
2022,LEE,TILAPIA (NILE PERCH),1740,130,0.63,1098
2022,LEE,TILEFISH (GOLDEN),105,1,6.03,631
2022,LEE,"TILEFISH, BLUELINE (GRAY)",3077,20,3.12,9590
2022,LEE,TRIGGERFISH,2270,69,4.72,10723
2022,LEE,"TUNA, BLACKFIN",35,1,2.8,98
2022,LEE,"TUNNY, LITTLE (BONITO)",30,1,0.5,15
2022,LEE,WAHOO,84,3,4.59,383
2022,LEE,"CRAB, BLUE (HARD)",544924,2544,2.97,1617575
2022,LEE,"CRAB, BLUE (SOFT)",2445,475,5.42,13264
2022,LEE,"CRAB, STONE, JUMBO CLAWS",16486,1245,33.95,559642
2022,LEE,"CRAB, STONE, LARGE CLAWS",42944,1354,23.59,1013249
2022,LEE,"CRAB, STONE, MEDIUM CLAWS",44375,1523,15.64,693819
2022,LEE,"CRAB, STONE, UNGRD CLAWS",6332,874,6.89,43623
2022,LEE,"LOBSTER, SPANISH",11,2,10.39,117
2022,LEE,"LOBSTER, SPINY",40,5,10.13,408
2022,LEE,MISC. INVERTEBRATES,2658,11,2.32,6170
2022,LEE,OYSTERS,821,42,7.62,6254
2022,LEE,"SHRIMP, BROWN",6346,10,2.73,17305
2022,LEE,"SHRIMP, OTHER",16674,9,2.92,48657
2022,LEE,"SHRIMP, PINK",3215784,245,3.06,9850537
2022,LEE,"SHRIMP, ROCK",7623,39,1.86,14206
2022,LEE,"SHRIMP, WHITE",1130,1,1.82,2055
2022,LEE,"SHRIMP, BAIT",75033,1212,5.68,425890
2022,LEVY,AMBERJACKS,3071,24,1.59,4880
2022,LEVY,BAIT FISH,26365,145,1.9,50167
2022,LEVY,COBIA,445,10,2.08,928
2022,LEVY,DOLPHIN,44,2,1.67,73
2022,LEVY,"DRUM, BLACK",86,2,1.95,168
2022,LEVY,"GROUPER, BLACK",687,6,5.84,4011
2022,LEVY,"GROUPER, GAG",60328,83,5.8,349723
2022,LEVY,"GROUPER, OTHER",822,16,5.1,4192
2022,LEVY,"GROUPER, RED",222249,88,5.04,1120267
2022,LEVY,"GROUPER, SCAMP",8189,51,5.38,44095
2022,LEVY,"GROUPER, SNOWY",6880,15,5.2,35780
2022,LEVY,"GROUPER, WARSAW",136,1,5.08,690
2022,LEVY,"GROUPER, YELLOWEDGE",7035,17,5.44,38250
2022,LEVY,GRUNTS,354,17,2.02,715
2022,LEVY,HOGFISH,3,1,3.15,11
2022,LEVY,"JACK, OTHER",20,2,1.08,22
2022,LEVY,"MACKEREL, KING",28,1,3.85,108
2022,LEVY,MISC. FOOD FISH,425,16,1.61,686
2022,LEVY,"MULLET, BLACK",21504,35,1.09,23479
2022,LEVY,"MULLET, SILVER",529,4,1.06,559
2022,LEVY,PINFISH,1610,51,5.6,9018
2022,LEVY,PORGIES,1776,58,1.12,1984
2022,LEVY,"SEA BASS, MIXED",5,1,1.69,8
2022,LEVY,"SEATROUT, SILVER",73,1,2,146
2022,LEVY,SHEEPSHEAD,33,1,1.5,50
2022,LEVY,"SNAPPER, GREY (MANGROVE)",4230,80,2.59,10949
2022,LEVY,"SNAPPER, LANE",392,34,2.4,941
2022,LEVY,"SNAPPER, MUTTON",1923,20,2.65,5093
2022,LEVY,"SNAPPER, OTHER",314,6,2.86,900
2022,LEVY,"SNAPPER, RED",92051,87,5.45,502034
2022,LEVY,"SNAPPER, SILK",326,7,3.3,1076
2022,LEVY,"SNAPPER, VERMILION",1846,48,2.74,5062
2022,LEVY,"SNAPPER, YELLOWTAIL",64,8,1.96,126
2022,LEVY,TILEFISH (GOLDEN),5733,10,4.06,23266
2022,LEVY,"TILEFISH, BLUELINE (GRAY)",249,5,1.4,348
2022,LEVY,TRIGGERFISH,510,33,2.4,1222
2022,LEVY,"TUNA, BIGEYE",43,1,1.6,68
2022,LEVY,"TUNA, BLACKFIN",16,1,0,0
2022,LEVY,WAHOO,44,1,2.88,126
2022,LEVY,"CRAB, BLUE (HARD)",469367,1272,2.48,1164897
2022,LEVY,"CRAB, BLUE (SOFT)",889,35,3.46,3080
2022,LEVY,"CRAB, STONE, JUMBO CLAWS",6245,244,35.5,221662
2022,LEVY,"CRAB, STONE, LARGE CLAWS",15867,262,25.83,409873
2022,LEVY,"CRAB, STONE, MEDIUM CLAWS",14630,270,17.34,253720
2022,LEVY,"CRAB, STONE, UNGRD CLAWS",10378,234,10.34,107293
2022,LEVY,MISC. INVERTEBRATES,6000,1,0.07,420
2022,LEVY,OYSTERS,60755,1626,7.31,444100
2022,LEVY,"SHRIMP, PINK",4485,145,4,17940
2022,LEVY,"SHRIMP, WHITE",168,2,4,672
2022,LEVY,"SHRIMP, BAIT",10903,39,5.21,56831
2022,MANATEE,AMBERJACKS,7226,74,1.37,9874
2022,MANATEE,BAIT FISH,57292,159,0.51,29153
2022,MANATEE,BLUE RUNNER,1746,85,3.04,5298
2022,MANATEE,BLUEFISH,12399,163,0.64,7959
2022,MANATEE,COBIA,1207,14,3.25,3925
2022,MANATEE,DOLPHIN,400,16,2.56,1023
2022,MANATEE,"DRUM, BLACK",2009,61,0.76,1517
2022,MANATEE,EELS,54,3,1.72,93
2022,MANATEE,FLOUNDERS,285,100,2.63,749
2022,MANATEE,"GROUPER, BLACK",3754,26,5.64,21179
2022,MANATEE,"GROUPER, GAG",29699,159,5.85,173680
2022,MANATEE,"GROUPER, OTHER",4583,87,5.03,23049
2022,MANATEE,"GROUPER, RED",377661,183,4.99,1886344
2022,MANATEE,"GROUPER, SCAMP",5153,108,5.64,29078
2022,MANATEE,"GROUPER, SNOWY",16932,36,5.01,84835
2022,MANATEE,"GROUPER, WARSAW",58,1,4.87,282
2022,MANATEE,"GROUPER, YELLOWEDGE",42295,37,5.71,241346
2022,MANATEE,GRUNTS,4528,86,1.61,7294
2022,MANATEE,"HERRING, THREAD",1220130,74,0.26,319850
2022,MANATEE,"JACK, CREVALLE",140877,429,0.95,134169
2022,MANATEE,"JACK, OTHER",223,38,0.96,214
2022,MANATEE,KINGFISH (WHITING),3798,37,0.9,3416
2022,MANATEE,LADYFISH,343378,450,1.02,350317
2022,MANATEE,"MACKEREL, KING",26821,48,3.39,90937
2022,MANATEE,"MACKEREL, SPANISH",31065,204,1.1,34145
2022,MANATEE,MENHADEN,8490,11,0.3,2546
2022,MANATEE,MISC. FOOD FISH,2853,153,1.14,3259
2022,MANATEE,MISC. INDUSTRIAL FISH,369293,13,0.14,52163
2022,MANATEE,MOJARRA,26283,322,1.18,30995
2022,MANATEE,"MULLET, BLACK",1200158,1134,1.06,1274350
2022,MANATEE,"MULLET, BLACK, ROE",828,14,7.49,6204
2022,MANATEE,"MULLET, SILVER",13948,240,0.67,9360
2022,MANATEE,PERMIT,15791,37,1.67,26314
2022,MANATEE,PINFISH,4871,192,3.33,16241
2022,MANATEE,POMPANO,11425,207,5.21,59537
2022,MANATEE,PORGIES,9860,136,1.88,18532
2022,MANATEE,RAYS & SKATES,52559,10,0.25,13139
2022,MANATEE,"SARDINES, SPANISH",99195,6,0.48,47277
2022,MANATEE,"SEA BASS, MIXED",40,15,1.94,78
2022,MANATEE,"SEATROUT, SAND",71,12,2.47,175
2022,MANATEE,"SEATROUT, SPOTTED",57,16,2.54,145
2022,MANATEE,SHARK,13177,5,0.9,11891
2022,MANATEE,"SHARK BELLIES, MIXED",2182,2,0.25,546
2022,MANATEE,SHARK FINS,701,4,9.53,6682
2022,MANATEE,SHEEPSHEAD,14153,412,0.99,14030
2022,MANATEE,"SNAPPER, GREY (MANGROVE)",24300,152,3.72,90365
2022,MANATEE,"SNAPPER, LANE",1430,73,3.68,5266
2022,MANATEE,"SNAPPER, MUTTON",20079,45,3.4,68293
2022,MANATEE,"SNAPPER, OTHER",4013,20,3.58,14353
2022,MANATEE,"SNAPPER, RED",46217,173,5.91,273351
2022,MANATEE,"SNAPPER, SILK",3196,21,3.64,11631
2022,MANATEE,"SNAPPER, VERMILION",7774,107,3.81,29629
2022,MANATEE,"SNAPPER, YELLOWTAIL",764,68,3.99,3049
2022,MANATEE,SPOT,242,11,0.43,105
2022,MANATEE,SWORDFISH,88164,12,1.21,106895
2022,MANATEE,TILAPIA (NILE PERCH),2,1,0.7,1
2022,MANATEE,TILEFISH (GOLDEN),8755,12,3.53,30903
2022,MANATEE,"TILEFISH, BLUELINE (GRAY)",14819,37,1.9,28151
2022,MANATEE,TRIGGERFISH,1153,73,2.57,2964
2022,MANATEE,"TUNA, BIGEYE",3351,6,0.96,3230
2022,MANATEE,"TUNA, BLACKFIN",3043,30,1.02,3116
2022,MANATEE,"TUNA, BLUEFIN",10061,4,1.61,16155
2022,MANATEE,"TUNA, YELLOWFIN",14924,8,1.14,17014
2022,MANATEE,"TUNNY, LITTLE (BONITO)",26137,24,0.33,8500
2022,MANATEE,WAHOO,1768,10,4.37,7733
2022,MANATEE,"CONCH (WHELK, HELMET)",1416,38,1,1416
2022,MANATEE,"CRAB, BLUE (HARD)",38375,254,2.95,113033
2022,MANATEE,"CRAB, BLUE (SOFT)",121,15,4,483
2022,MANATEE,"CRAB, STONE, JUMBO CLAWS",16242,678,32.05,520509
2022,MANATEE,"CRAB, STONE, LARGE CLAWS",30435,785,22.32,679173
2022,MANATEE,"CRAB, STONE, MEDIUM CLAWS",18395,772,14.7,270333
2022,MANATEE,"CRAB, STONE, SMALL CLAWS",153,19,9.9,1516
2022,MANATEE,"CRAB, STONE, UNGRD CLAWS",21581,692,10.43,225000
2022,MANATEE,"LOBSTER, SPINY",511,5,10.49,5357
2022,MANATEE,MISC. INVERTEBRATES,2081,21,1.45,3028
2022,MANATEE,OCTOPUS,1142,49,2.94,3358
2022,MANATEE,"SHRIMP, PINK",11874,1,2.82,33468
2022,MANATEE,"SHRIMP, BAIT",7630,51,9.55,72885
2022,MARTIN,AMBERJACKS,10787,95,1.9,20507
2022,MARTIN,BAIT FISH,9973,157,9.45,94227
2022,MARTIN,BLUE RUNNER,18051,1581,1.45,26134
2022,MARTIN,BLUEFISH,12924,848,1.22,15778
2022,MARTIN,"BUMPER, ATLANTIC",2419,64,0.61,1480
2022,MARTIN,CATFISH,66,1,0.6,40
2022,MARTIN,"CHUB, BERMUDA",251,23,1.07,269
2022,MARTIN,COBIA,1369,61,4.71,6454
2022,MARTIN,CROAKER,6478,431,2.12,13732
2022,MARTIN,DOLPHIN,2680,177,3.68,9854
2022,MARTIN,"DRUM, BLACK",211,38,1.66,351
2022,MARTIN,FLOUNDERS,830,43,5.1,4229
2022,MARTIN,"GROUPER, BLACK",20,1,7.63,150
2022,MARTIN,"GROUPER, GAG",594,13,6.7,3983
2022,MARTIN,"GROUPER, RED",27,2,6.45,173
2022,MARTIN,"GROUPER, SNOWY",807,21,5.55,4483
2022,MARTIN,"GROUPER, YELLOWEDGE",42,2,5.96,253
2022,MARTIN,"GROUPER, YELLOWFIN",18,1,8.05,143
2022,MARTIN,GRUNTS,417,65,1.01,421
2022,MARTIN,"HERRING, THREAD",777,1,0.4,311
2022,MARTIN,HOGFISH,4,1,7.21,26
2022,MARTIN,"JACK, CREVALLE",47445,1036,1.1,52373
2022,MARTIN,"JACK, OTHER",21352,640,1.22,26019
2022,MARTIN,KINGFISH (WHITING),191,44,2,382
2022,MARTIN,LADYFISH,14452,683,1.09,15816
2022,MARTIN,"MACKEREL, KING",521530,1978,3.63,1893860
2022,MARTIN,"MACKEREL, SPANISH",686337,1761,1.64,1124034
2022,MARTIN,MISC. FOOD FISH,7258,440,1.51,10946
2022,MARTIN,MOJARRA,47296,850,1.37,64797
2022,MARTIN,"MULLET, BLACK",45310,387,0.57,25651
2022,MARTIN,"MULLET, SILVER",14319,158,1.19,17098
2022,MARTIN,PINFISH,563,141,0.72,403
2022,MARTIN,POMPANO,5716,449,7,40011
2022,MARTIN,PORGIES,55,13,2.91,159
2022,MARTIN,"SARDINES, SCALED",2172,39,16.67,36200
2022,MARTIN,"SCAD, BIGEYE (GOGGLE EYE)",5914,47,4.19,24792
2022,MARTIN,"SEA BASS, MIXED",48,14,3.82,185
2022,MARTIN,"SEATROUT, SPOTTED",1,1,3.75,4
2022,MARTIN,"SEATROUT, WEAKFISH",50,26,2.12,106
2022,MARTIN,SHEEPSHEAD,16202,475,1.78,28839
2022,MARTIN,"SNAPPER, GREY (MANGROVE)",224,30,4.91,1101
2022,MARTIN,"SNAPPER, LANE",234,11,4.71,1103
2022,MARTIN,"SNAPPER, MUTTON",1797,53,5.88,10557
2022,MARTIN,"SNAPPER, OTHER",40,1,5.41,216
2022,MARTIN,"SNAPPER, RED",851,14,6.27,5341
2022,MARTIN,"SNAPPER, SILK",42,7,6.13,259
2022,MARTIN,"SNAPPER, VERMILION",4519,44,4.74,21423
2022,MARTIN,"SNAPPER, YELLOWTAIL",10,4,6,59
2022,MARTIN,SPOT,473,65,1.43,675
2022,MARTIN,SWORDFISH,45672,79,5.42,247541
2022,MARTIN,TILEFISH (GOLDEN),67684,74,5.26,356005
2022,MARTIN,"TILEFISH, BLUELINE (GRAY)",16,3,5.44,85
2022,MARTIN,TRIGGERFISH,12,3,4.24,50
2022,MARTIN,"TUNA, BLACKFIN",343,14,0.93,319
2022,MARTIN,"TUNNY, LITTLE (BONITO)",156789,1089,0.71,110989
2022,MARTIN,WAHOO,265,10,5.32,1409
2022,MARTIN,"CRAB, BLUE (HARD)",7586,109,4.01,30384
2022,MARTIN,"CRAB, STONE, JUMBO CLAWS",177,48,40.35,7131
2022,MARTIN,"CRAB, STONE, LARGE CLAWS",315,55,30.93,9739
2022,MARTIN,"CRAB, STONE, MEDIUM CLAWS",221,55,20.73,4574
2022,MARTIN,"CRAB, STONE, UNGRD CLAWS",20,13,38.3,782
2022,MARTIN,"LOBSTER, SPINY",599,5,6.87,4111
2022,MARTIN,MISC. INVERTEBRATES,6053,29,1.49,9032
2022,MIAMI-DADE,AMBERJACKS,253,4,1.2,304
2022,MIAMI-DADE,BAIT FISH,86312,461,1.45,125112
2022,MIAMI-DADE,BALLYHOO,155693,73,0.93,144124
2022,MIAMI-DADE,BLUE RUNNER,2950,70,2.34,6888
2022,MIAMI-DADE,COBIA,394,4,5.26,2072
2022,MIAMI-DADE,DOLPHIN,3451,19,3.4,11719
2022,MIAMI-DADE,"GROUPER, BLACK",725,10,6.86,4975
2022,MIAMI-DADE,"GROUPER, RED",916,9,5.35,4903
2022,MIAMI-DADE,"GROUPER, SCAMP",4,1,7.63,34
2022,MIAMI-DADE,GRUNTS,1784,52,4.31,7689
2022,MIAMI-DADE,"HERRING, THREAD",1718,29,9.04,15532
2022,MIAMI-DADE,HOGFISH,34,3,7.27,250
2022,MIAMI-DADE,"JACK, CREVALLE",1647,21,1.45,2392
2022,MIAMI-DADE,"JACK, OTHER",117,5,2.31,270
2022,MIAMI-DADE,KINGFISH (WHITING),2136,54,3.35,7150
2022,MIAMI-DADE,"MACKEREL, KING",2414,24,3.4,8205
2022,MIAMI-DADE,"MACKEREL, SPANISH",789,24,2.45,1934
2022,MIAMI-DADE,MISC. FOOD FISH,1203,23,2.8,3370
2022,MIAMI-DADE,MISC. INDUSTRIAL FISH,62,18,17.16,1069
2022,MIAMI-DADE,"MULLET, BLACK",5538,36,1.53,8455
2022,MIAMI-DADE,"MULLET, SILVER",2888,7,1.17,3366
2022,MIAMI-DADE,PINFISH,2949,29,5.4,15916
2022,MIAMI-DADE,POMPANO,144,2,9,1296
2022,MIAMI-DADE,"SARDINES, SCALED",1215,32,19.32,23477
2022,MIAMI-DADE,"SARDINES, SPANISH",2481,2,0.75,1861
2022,MIAMI-DADE,"SCAD, BIGEYE (GOGGLE EYE)",11523,208,13.65,157252
2022,MIAMI-DADE,"SEA BASS, MIXED",2,1,7.63,18
2022,MIAMI-DADE,SHARK,1858,6,0.71,1326
2022,MIAMI-DADE,"SNAPPER, GREY (MANGROVE)",1431,65,4.91,7026
2022,MIAMI-DADE,"SNAPPER, MUTTON",377,15,4.81,1812
2022,MIAMI-DADE,"SNAPPER, OTHER",400,6,4.32,1730
2022,MIAMI-DADE,"SNAPPER, YELLOWTAIL",14990,84,4.53,67836
2022,MIAMI-DADE,SWORDFISH,4301,12,4.83,20764
2022,MIAMI-DADE,TRIGGERFISH,16,2,4.24,69
2022,MIAMI-DADE,"TUNA, BLACKFIN",334,6,2.97,991
